"eq";"idx";"resid"
"system";966;0,0028378213062923
"system";967;0,0104803726621706
"system";968;0,0087493157425626
"system";969;-0,000776268983882569
"system";970;0,00636208519306893
"system";971;0,00474176060738926
"system";972;0,00540172769216742
"system";973;0,0158538861288527
"system";974;0,00939179242317782
"system";975;0,000946731875136955
"system";976;0,00735913660529805
"system";977;-0,000538875814755799
"system";978;0,00349313566131787
"system";979;-0,0151612198003814
"system";980;-6,55538620102925e-05
"system";981;-0,00776085909072591
"system";982;-0,00277796428114335
"system";983;-0,013532883926941
"system";984;0,0066882979579518
"system";985;0,000757843136531475
"system";986;-0,00663367622486305
"system";987;0,000814802866500014
"system";988;0,0047261922960469
"system";989;-0,00192079025499935
"system";990;5,86036768142895e-05
"system";991;0,00354292138424332
"system";992;-0,00498358386014867
"system";993;0,00750967003153717
"system";994;0,0039430388707485
"system";995;0,0113486944625649
"system";996;-0,00622435167673242
"system";997;0,0166817136428643
"system";998;0,00230494495453056
"system";999;-0,0012477678069506
"system";1000;0,00464084520087234
"system";1001;0,00257695854681667
"system";1002;-0,0042793642239507
"system";1003;-0,00112523622717649
"system";1004;0,00371352955997961
"system";1005;-0,0060848268883521
"system";1006;-0,00662151474454349
"system";1007;0,00334234415009818
"system";1008;0,00220555739251758
"system";1009;0,00216684748971485
"system";1010;-0,00431430248014357
"system";1011;-0,00744057589525114
"system";1012;-0,0170688164305708
"system";1013;-0,00517726763675252
"system";1014;-0,01436975429215
"system";1015;-0,001080331272241
"system";1016;-0,00505329208418599
"system";1017;0,0016251505461452
"system";1018;-0,00354241258683073
"system";1019;-0,00286133247636959
"system";1020;-0,00448509489979664
"system";1021;-0,00281379264753386
"system";1022;-0,0135056703151922
"system";1023;0,000196643004915356
"system";1024;-0,00674954407805009
"system";1025;-0,00316606369619538
"system";1026;-0,00346631266679352
"system";1027;0,00729012300921188
"system";1028;-0,00259689794224648
"system";1029;-0,00448328625904321
"system";1030;-0,00292155390037763
"system";1031;0,00338308236730689
"system";1032;0,00350070180177799
"system";1033;0,00181767492389348
"system";1034;0,0029229115491427
"system";1035;-0,00268633227713616
"system";1036;-0,00907950449039148
"system";1037;-0,00470720783755177
"system";1038;-0,000994389545357119
"system";1039;0,000383315401505532
"system";1040;-0,0069501156023072
"system";1041;0,00177390329873763
"system";1042;-0,00609927089936026
"system";1043;0,00413725987737777
"system";1044;0,00487706800175569
"system";1045;0,00835654616952256
"system";1046;0,0053640253911538
"system";1047;0,00415517618426804
"system";1048;-0,00260732123977102
"system";1049;0,00437805145287511
"system";1050;-0,00025674094959402
"system";1051;0,00332145179638718
"system";1052;0,00642734459962252
"system";1053;-0,00025314527765917
"system";1054;-0,00455993618074187
"system";1055;0,0126440469731798
"system";1056;0,00776284551698729
"system";1057;0,00209660423623569
"system";1058;0,0111953528954614
"system";1059;0,00332227677381181
"system";1060;0,00932863861524612
"system";1061;0,0063564896305867
"system";1062;-0,00230473186127492
"system";1063;0,00404442116605502
"system";1064;0,00212860047493039
"system";1065;0,00724289699898464
"system";1066;0,00532018599530222
"system";1067;0,0115839112222293
"system";1068;0,000774062744220261
"system";1069;0,000471422522276166
"system";1070;-0,00241937613552555
"system";1071;-0,0056362625845937
"system";1072;0,00584796389002172
"system";1073;-0,000812084885618083
"system";1074;0,0141501072645076
"system";1075;0,0102406626096671
"system";1076;0,00968382123385693
"system";1077;-0,00138360492433898
"system";1078;0,00453223907321477
"system";1079;0,000527572589101979
"system";1080;0,0020692787114272
"system";1081;0,0067154686337534
"system";1082;0,00460633822415003
"system";1083;0,00126852766533017
"system";1084;0,0048804794147851
"system";1085;0,00322357526773162
"system";1086;2,59696250407282e-05
"system";1087;0,00943089582928115
"system";1088;0,0090969066715159
"system";1089;0,0249962625344914
"system";1090;0,0429965332307605
"system";1091;0,019750557846923
"system";1092;0,0416530865415172
"system";1093;0,0344213154912418
"system";1094;0,0642748719573623
"system";1095;0,0315800046965888
"system";1096;-0,00298361398090304
"system";1097;0,0100688817625585
"system";1098;0,0248144416157035
"system";1099;0,026336137626445
"system";1100;0,0138367528846798
"system";1101;0,0152314533224739
"system";1102;-0,045892713820819
"system";1103;0,0474595148742215
"system";1104;-0,0040155419477814
"system";1105;-0,00173618229007458
"system";1106;0,0378344843660641
"system";1107;0,00309608112954858
"system";1108;-0,00301447654361042
"system";1109;0,0383816752200637
"system";1110;-0,0063714947863909
"system";1111;0,0225819484547826
"system";1112;0,00517846737337338
"system";1113;0,0303435149375958
"system";1114;0,00525345167151585
"system";1115;-0,0384129901059262
"system";1116;0,00854063503444827
"system";1117;0,0745203676682383
"system";1118;-0,00703861756384039
"system";1119;-0,0168450462330114
"system";1120;0,0158603451962209
"system";1121;0,0166507044716636
"system";1122;0,013744156399907
"system";1123;0,0106156843719473
"system";1124;-0,0527828725036227
"system";1125;0,00202570694906347
"system";1126;-0,000507846112887851
"system";1127;0,0338287597186096
"system";1128;0,0134123352278536
"system";1129;0,0212352977135491
"system";1130;0,00676856654402309
"system";1131;0,0102429787389215
"system";1132;0,00942994247936722
"system";1133;0,0138822588233121
"system";1134;0,024879382519815
"system";1135;-0,00434085808919171
"system";1136;-0,00288846998099475
"system";1137;-0,0012440894137425
"system";1138;-0,0154890859756812
"system";1139;-0,0179639671826636
"system";1140;0,00830844962580675
"system";1141;0,0226665574464463
"system";1142;-0,00159937341710323
"system";1143;0,0148955729442348
"system";1144;0,0094441825898861
"system";1145;0,0344989185076342
"system";1146;0,0107271679009737
"system";1147;0,02932244799365
"system";1148;0,0129584082786759
"system";1149;0,00621233626973884
"system";1150;0,0143286933584248
"system";1151;0,0371605594195114
"system";1152;0,0170231477384258
"system";1153;0,0496581871515316
"system";1154;0,0267485680390307
"system";1155;0,0473428277543194
"system";1156;0,00406205032932649
"system";1157;-0,00932234508198648
"system";1158;-0,00384488274043995
"system";1159;-0,00642720459300878
"system";1160;0,00884075781968895
"system";1161;0,00323012282517991
"system";1162;0,0139436624207785
"system";1163;-0,00203731464414042
"system";1164;0,0333526409524965
"system";1165;0,000224974218081611
"system";1166;-0,00983098173783939
"system";1167;-0,000530225041799046
"system";1168;-0,000157626867072304
"system";1169;-0,0215830665057831
"system";1170;-0,00155316878967386
"system";1171;0,00184472496705626
"system";1172;-0,0317798829678149
"system";1173;-0,0258074607296905
"system";1174;0,0123247658606308
"system";1175;-0,00135523299827687
"system";1176;-0,0294213618307798
"system";1177;-0,0159941297759987
"system";1178;0,00488206354298258
"system";1179;-0,0260586627591918
"system";1180;-0,00885575117891312
"system";1181;-0,0248478360796746
"system";1182;-0,0103631913406263
"system";1183;-0,00631019314399412
"system";1184;0,0107626157213112
"system";1185;0,000257449698875201
"system";1186;0,0207638785287065
"system";1187;0,0254879082745793
"system";1188;0,00573495549773157
"system";1189;0,0165507969039193
"system";1190;0,0182844114534241
"system";1191;-0,0284161267104632
"system";1192;-0,017734213715487
"system";1193;0,00691328601294584
"system";1194;0,010541462879152
"system";1195;0,0176134510310017
"system";1196;-0,00585309642473204
"system";1197;0,0307198631747112
"system";1198;-0,010385173373301
"system";1199;0,00357313209444057
"system";1200;0,00995420696514039
"system";1201;-0,0119665122995368
"system";1202;0,0017296503594017
"system";1203;0,00250028474302205
"system";1204;0,00419014173077039
"system";1205;0,00229678756309565
"system";1206;-0,00553511431832921
"system";1207;0,0181513959337241
"system";1208;0,00491403575340082
"system";1209;0,00578265324374503
"system";1210;0,019615580443988
"system";1211;0,00326830345012902
"system";1212;0,0168887803952604
"system";1213;0,0856548050803201
"system";1214;0,00934443530416987
"system";1215;0,00684190596742086
"system";1216;0,0024873878630778
"system";1217;0,0117127247353531
"system";1218;-0,0148275158811683
"system";1219;-0,0128287046690075
"system";1220;0,0421428356485867
"system";1221;0,022055280960258
"system";1222;0,0115089987029347
"system";1223;0,0275545714364536
"system";1224;0,00148969434346351
"system";1225;0,0149097687868112
"system";1226;0,0174169210374081
"system";1227;-0,0184232864395091
"system";1228;0,00305083977510801
"system";1229;-0,000187497689370097
"system";1230;-0,00835216107412322
"system";1231;0,00126243382282052
"system";1232;-0,0212737235163694
"system";1233;0,0165578007538019
"system";1234;0,0377189697698579
"system";1235;0,0176981304478492
"system";1236;0,0129078550395651
"system";1237;-0,0137393211564472
"system";1238;-0,0156455557989316
"system";1239;-0,00534465132221812
"system";1240;-0,00238477101681953
"system";1241;-0,00828084370214667
"system";1242;0,00537348054128714
"system";1243;-0,00859455912713639
"system";1244;0,00116331602689382
"system";1245;0,0191493422099731
"system";1246;0,0183290865629908
"system";1247;-0,010144961876583
"system";1248;0,0105236144186438
"system";1249;0,0172641647683615
"system";1250;0,00937351811356202
"system";1251;0,0174561072435806
"system";1252;0,00529008937495757
"system";1253;-0,0227154551810203
"system";1254;-0,0212818519107113
"system";1255;0,00439772688880045
"system";1256;0,0229090298646264
"system";1257;-0,00551457712882134
"system";1258;0,0234700393132172
"system";1259;-0,0255497886554374
"system";1260;-0,0151957040297886
"system";1261;-0,00522645992051255
"system";1262;-0,0167090562448947
"system";1263;-0,0179645550202306
"system";1264;-0,025819407464443
"system";1265;-0,00796818872592215
"system";1266;-0,00891716045687779
"system";1267;0,0142191053878759
"system";1268;-0,0101149080301327
"system";1269;0,0159815917803746
"system";1270;-0,0205367940289945
"system";1271;-0,00897077824213971
"system";1272;0,0130080050260209
"system";1273;0,0145659160336024
"system";1274;-0,0261792416851397
"system";1275;0,00706163629983337
"system";1276;-0,0268177547793198
"system";1277;-0,0137732470655936
"system";1278;-0,00881538079296824
"system";1279;-0,01702687395734
"system";1280;0,00299510879829919
"system";1281;-0,0140093675338872
"system";1282;-0,0175954682937218
"system";1283;-0,0169382345673199
"system";1284;-0,0168981030882381
"system";1285;-0,0313316429372182
"system";1286;0,0152142455220088
"system";1287;0,0158497569872429
"system";1288;-0,00696228163203534
"system";1289;-0,00624362696147921
"system";1290;0,00746376014252
"system";1291;0,00507302901670147
"system";1292;-0,01760418824182
"system";1293;-0,00970397004489892
"system";1294;-0,0336694921903453
"system";1295;0,00931584462451641
"system";1296;-0,0177173331390036
"system";1297;-0,00713493104249838
"system";1298;-0,00828411301601151
"system";1299;-0,0103885548491409
"system";1300;-0,00456060559099857
"system";1301;0,000337078796486819
"system";1302;-0,022649293263496
"system";1303;-0,0221407502607559
"system";1304;0,00626421656059024
"system";1305;0,0444863802462968
"system";1306;-0,0158273607257323
"system";1307;-0,0230922067388111
"system";1308;0,0108226042211912
"system";1309;-0,0117177093058792
"system";1310;-0,0171844317340374
"system";1311;-0,0262764436541617
"system";1312;-0,0100519709132592
"system";1313;-0,00827302415387315
"system";1314;-0,00798640652394642
"system";1315;-0,00427982504829785
"system";1316;0,00772396292253497
"system";1317;-0,00381760336273296
"system";1318;-0,0182989075654726
"system";1319;0,00811263312523236
"system";1320;-0,00535129227956133
"system";1321;-0,0109732242572606
"system";1322;0,00310360957452621
"system";1323;0,00237529743217751
"system";1324;0,00474795296748531
"system";1325;-0,000148807314150096
"system";1326;-0,00606663228733698
"system";1327;-0,0196404224925078
"system";1328;0,00147880707457105
"system";1329;0,00365895033880963
"system";1330;-0,0177907317274439
"system";1331;-0,00680368851340034
"system";1332;-0,00491335699367258
"system";1333;-0,000717448781001162
"system";1334;-0,000473609946487027
"system";1335;-0,0224379132162278
"system";1336;0,00918535039455254
"system";1337;-0,0128469191988681
"system";1338;-0,00142152914026953
"system";1339;0,034202405436588
"system";1340;0,0329205978302633
"system";1341;0,0191765167757758
"system";1342;0,00177954333202426
"system";1343;-0,00850088022807036
"system";1344;-0,00308168123468257
"system";1345;0,0263258320785415
"system";1346;-0,0157488258072186
"system";1347;0,00334315913944938
"system";1348;-0,00449099794811423
"system";1349;0,0142230466694765
"system";1350;0,00723007636641659
"system";1351;0,00590997426404738
"system";1352;0,0320297687465105
"system";1353;-0,00907191455378026
"system";1354;0,0119028438506646
"system";1355;-0,00681362183937648
"system";1356;0,0100423566486075
"system";1357;0,00383833481255345
"system";1358;0,034579483450159
"system";1359;0,00700398676414155
"system";1360;0,0166269674747918
"system";1361;0,0124745250896251
"system";1362;-0,0155083120037219
"system";1363;0,000954767601757982
"system";1364;0,0106567155437166
"system";1365;0,00906573998991873
"system";1366;0,00650446839174312
"system";1367;0,0268327074198729
"system";1368;4,86630497022363e-05
"system";1369;-0,00195368784665125
"system";1370;0,0212070030278116
"system";1371;-0,00885083462472715
"system";1372;-0,0009819939314753
"system";1373;-0,00317375760558695
"system";1374;0,0383787212568985
"system";1375;-0,0015041677106669
"system";1376;-0,028624599345179
"system";1377;-0,0189770411209241
"system";1378;-0,00794645643597165
"system";1379;-0,0172049841789879
"system";1380;0,0403190624186055
"system";1381;0,0127182424025877
"system";1382;0,012475901663198
"system";1383;0,00425771412771711
"system";1384;-0,0171382153177638
"system";1385;-0,000525079350367826
"system";1386;-0,00329761403866486
"system";1387;-0,00443187537770941
"system";1388;-0,00258569354599114
"system";1389;-0,0054423792792517
"system";1390;0,0143011972345567
"system";1391;-0,00163653764338455
"system";1392;-0,000178250639167793
"system";1393;-0,00905630939264728
"system";1394;-0,00585042128862936
"system";1395;-0,00652380585177788
"system";1396;-0,00506012620712958
"system";1397;0,0165626228947548
"system";1398;-0,035285709351122
"system";1399;-0,0124476765477795
"system";1400;-0,0342403397522339
"system";1401;-0,00266498427325672
"system";1402;-0,00702539530127484
"system";1403;0,0277451772561959
"system";1404;-0,00130025533377828
"system";1405;-0,0104619817626403
"system";1406;0,00222988180054881
"system";1407;-0,023005235411765
"system";1408;-0,0110531453766442
"system";1409;-0,00818132737748557
"system";1410;-0,00979407203915625
"system";1411;-0,0135006091150455
"system";1412;-0,00797561540414807
"system";1413;-0,0188860533202647
"system";1414;-0,00886848753215991
"system";1415;0,0160649097378507
"system";1416;-0,0128585473615236
"system";1417;-0,0194588089196464
"system";1418;0,013866786866204
"system";1419;-3,4132293415659e-05
"system";1420;-0,0132598532363129
"system";1421;-0,00668724911084677
"system";1422;-0,0287560122894744
"system";1423;-0,016841913819723
"system";1424;-0,0146193507499515
"system";1425;-0,00808110216064571
"system";1426;0,0168937591238314
"system";1427;0,00337434137130452
"system";1428;0,00505168466874427
"system";1429;-0,00111306179797596
"system";1430;0,0310445720800236
"system";1431;0,00323403422142169
"system";1432;-0,0325589891795759
"system";1433;-0,0107229802232481
"system";1434;-0,0239797724252349
"system";1435;-0,0180146780305261
"system";1436;0,00236479311931214
"system";1437;-0,00912050889777178
"system";1438;0,00495251698235673
"system";1439;-0,00147508176495394
"system";1440;0,00838871977655059
"system";1441;0,0330210941736305
"system";1442;0,00898220116999156
"system";1443;-0,0140246500326954
"system";1444;-0,00097935709621722
"system";1445;-0,0035466284437674
"system";1446;0,0287115270040251
"system";1447;0,00373556429946306
"system";1448;0,039034462296278
"system";1449;-0,00402501055984682
"system";1450;-0,0078814457943771
"system";1451;0,0150120105636256
"system";1452;0,00539647045746019
"system";1453;-0,00729481082232107
"system";1454;0,0101835084378904
"system";1455;-0,00346964245571937
"system";1456;0,036446844768277
"system";1457;-0,0240943429736469
"system";1458;-0,00273001942816358
"system";1459;0,00725826307152769
"system";1460;-0,0156074561755984
"system";1461;-0,00275612642404916
"system";1462;0,00795439085227139
"system";1463;0,0052736621818002
"system";1464;-0,0212860000226456
"system";1465;0,0142909340464249
"system";1466;0,041769753838942
"system";1467;-0,00112098770821197
"system";1468;0,00744213939224683
"system";1469;0,00506642403910881
"system";1470;-0,00643161282636327
"system";1471;0,00410184840967401
"system";1472;0,00365007026305988
"system";1473;-0,0249899529073785
"system";1474;-0,0404197594756516
"system";1475;-0,000590965019741319
"system";1476;-0,00651348258152941
"system";1477;0,0142880871199262
"system";1478;0,0296505040676461
"system";1479;-0,0110823961054572
"system";1480;0,00700532765716975
"system";1481;-0,00100830758883824
"system";1482;-0,0063606413825932
"system";1483;-0,0268014507362682
"system";1484;-0,0328553123903995
"system";1485;-0,00568649117854095
"system";1486;-0,0117796635561974
"system";1487;0,0151913764746241
"system";1488;-0,00573814365533315
"system";1489;-0,00334280671743822
"system";1490;-0,0166372886237832
"system";1491;-0,0313291261378706
"system";1492;-0,00842844569179158
"system";1493;0,00949905260290448
"system";1494;0,0129844719713765
"system";1495;-0,00427995175237609
"system";1496;0,00383358394673783
"system";1497;0,00513847062972326
"system";1498;0,00860751500049254
"system";1499;0,00266696120732745
"system";1500;0,0111890269830087
"system";1501;0,00422827767480527
"system";1502;0,00162758884014349
"system";1503;-0,0246950574160628
"system";1504;-0,0148387444849812
"system";1505;-0,0101281408956216
"system";1506;-0,00222872074869377
"system";1507;-0,00329971441987139
"system";1508;0,0171299827959399
"system";1509;-0,0199083337621462
"system";1510;-0,0203537995668003
"system";1511;-0,0156345853281966
"system";1512;-0,00272377656105351
"system";1513;0,012612244670945
"system";1514;-0,0156251658886799
"system";1515;-0,0251648078268368
"system";1516;-0,013687837959986
"system";1517;-0,0413629369393283
"system";1518;-0,00837128320194955
"system";1519;-0,0166085158928408
"system";1520;-0,0243092648948825
"system";1521;0,0117160992228382
"system";1522;-0,0318375047840156
"system";1523;0,0479716311525345
"system";1524;-0,013183241895222
"system";1525;0,00951658323649883
"system";1526;0,0134940316455939
"system";1527;0,0168950171045404
"system";1528;-0,0186238944748287
"system";1529;-0,0168434390997717
"system";1530;0,00946226315523366
"system";1531;-0,00728682059777946
"system";1532;-0,0129800670869194
"system";1533;-0,00798597709968404
"system";1534;4,57965174163379e-05
"system";1535;-0,00688727567681666
"system";1536;-0,00424129635228743
"system";1537;-0,00303270294442135
"system";1538;-0,0027734984755362
"system";1539;-0,0279945829934833
"system";1540;0,0268830569283448
"system";1541;-0,0417920639878978
"system";1542;-0,00424633732763531
"system";1543;0,00938121489151352
"system";1544;-0,0192705073344921
"system";1545;-0,00206695191354232
"system";1546;0,0238167555280419
"system";1547;0,0195133195849103
"system";1548;-0,00337975912239972
"system";1549;0,00655572317367394
"system";1550;0,00378440877204374
"system";1551;0,00552299615779869
"system";1552;0,000195369477939553
"system";1553;-0,017083338638091
"system";1554;0,0172911066134619
"system";1555;0,0116816942807394
"system";1556;0,0192576061987986
"system";1557;0,00556629326107224
"system";1558;0,0234782083741472
"system";1559;-0,00971057205519563
"system";1560;0,00347771051131885
"system";1561;-0,00640094815194915
"system";1562;0,0016763517086243
"system";1563;0,00884692265608384
"system";1564;0,0165061495462186
"system";1565;0,00387697610823045
"system";1566;0,0401374177183596
"system";1567;0,00534331770823214
"system";1568;0,0168721348700359
"system";1569;0,0160815570827497
"system";1570;0,0053019598714866
"system";1571;-0,0216122394553463
"system";1572;-0,00401092648292875
"system";1573;0,0270757349727548
"system";1574;0,00719963825915752
"system";1575;-0,0157525998953621
"system";1576;-0,0332585785748763
"system";1577;-0,00549176963709323
"system";1578;-0,0163023300329627
"system";1579;-0,00456652238493421
"system";1580;0,0108966459670672
"system";1581;-0,0204938906580978
"system";1582;-0,0215713922824044
"system";1583;-0,0233006765526003
"system";1584;0,000422313629365789
"system";1585;-0,0122846727639043
"system";1586;0,000750023493837165
"system";1587;-0,0113001319678451
"system";1588;-0,00882995075422454
"system";1589;-0,0305571511850956
"system";1590;-0,0238694056070677
"system";1591;-0,012838610608345
"system";1592;0,00256113033277496
"system";1593;-0,0368312553037911
"system";1594;0,00223368675038444
"system";1595;-0,0292254921179802
"system";1596;-0,0128096596608289
"system";1597;-0,00158723201982336
"system";1598;0,00946644612262507
"system";1599;-0,01858078255602
"system";1600;-0,0327628761422065
"system";1601;0,00924071108917481
"system";1602;-0,0182946940014134
"system";1603;-0,0155689966326574
"system";1604;-0,0126958403927058
"system";1605;-0,0206065743155526
"system";1606;0,00115047306507826
"system";1607;-0,012144521763207
"system";1608;-0,00475030699492368
"system";1609;-0,0113573044833269
"system";1610;-0,00719927705527358
"system";1611;-0,0438041267900684
"system";1612;0,000302099733105576
"system";1613;-0,0111726863999989
"system";1614;-0,00356130120417199
"system";1615;0,0151006624452834
"system";1616;-0,0126887370697661
"system";1617;-0,0158690266217526
"system";1618;-0,0324800831652286
"system";1619;-0,0141636859785567
"system";1620;-0,03021964527712
"system";1621;0,00714172668871747
"system";1622;-0,0133394830688832
"system";1623;0,00442216280391301
"system";1624;-0,0069654910968231
"system";1625;-0,00338955367544446
"system";1626;-0,0156226311890381
"system";1627;0,0077630268796797
"system";1628;-0,0101802120063797
"system";1629;-0,00021945102908499
"system";1630;-0,0102556661890789
"system";1631;-0,0332617479090461
"system";1632;-0,010064934003257
"system";1633;-0,00379266741840746
"system";1634;-0,00529437558713777
"system";1635;0,00239343310179209
"system";1636;-0,00480380930247216
"system";1637;-0,0101871531196527
"system";1638;-0,00689682008856034
"system";1639;-0,0166703414026499
"system";1640;0,00233627168983672
"system";1641;-0,00361162159777083
"system";1642;0,00253752813892751
"system";1643;0,0117997611691052
"system";1644;-0,00570896382740918
"system";1645;-0,0136621994096214
"system";1646;-0,00128347506524248
"system";1647;0,010543629722718
"system";1648;-0,00809546494622765
"system";1649;-0,00293696065656922
"system";1650;0,00887302848723989
"system";1651;-0,0114022933489775
"system";1652;-0,00949878182083264
"system";1653;-0,01097773994631
"system";1654;-0,0156970869983049
"system";1655;-0,0050052445538953
"system";1656;-0,0135613353740439
"system";1657;-0,0163607100257119
"system";1658;0,00988586908807423
"system";1659;0,00502272294475391
"system";1660;0,00702059910816166
"system";1661;-0,00718598354081057
"system";1662;-0,00476852610471026
"system";1663;0,000174024699322858
"system";1664;-0,00519073339677913
"system";1665;-0,00462902166958118
"system";1666;-0,0197199454995364
"system";1667;-0,0185264766362028
"system";1668;-0,00251424703571401
"system";1669;0,00462188010825317
"system";1670;0,00478014974922777
"system";1671;0,00850136426766018
"system";1672;-0,00173822468386409
"system";1673;0,00505762343794405
"system";1674;-0,00124659852012439
"system";1675;0,000493175315382552
"system";1676;-0,00271410204230882
"system";1677;-0,00350195960147631
"system";1678;0,00128745757115657
"system";1679;-0,00955723388974863
"system";1680;-0,00548252013599627
"system";1681;0,0117061428241182
"system";1682;0,0100205655433321
"system";1683;0,008477185095176
"system";1684;0,00460722863738361
"system";1685;0,00290783050384057
"system";1686;0,00985526036395931
"system";1687;0,0110530836465137
"system";1688;0,00275865966895833
"system";1689;-0,00615373153423766
"system";1690;-0,00805595735801713
"system";1691;-0,0106696263498831
"system";1692;0,00569911801042775
"system";1693;-0,00400905990710683
"system";1694;0,00972163710921006
"system";1695;-0,000196769003076191
"system";1696;-0,0126996716631984
"system";1697;-0,0091981954870736
"system";1698;0,0016872444754692
"system";1699;-0,00888393729951031
"system";1700;-0,00458164570662052
"system";1701;0,00899530291867397
"system";1702;0,0109197547388421
"system";1703;0,00542958511270018
"system";1704;-0,00184480059242245
"system";1705;0,0034927280957012
"system";1706;-0,000720571723186417
"system";1707;-0,0106984003646986
"system";1708;0,00188165544401282
"system";1709;-0,00677797535651975
"system";1710;-0,0109181961555525
"system";1711;-0,000657625760354358
"system";1712;-0,0147425468068029
"system";1713;-0,0114122391916644
"system";1714;-0,00862895548339448
"system";1715;0,0330616280744788
"system";1716;0,0191073810177241
"system";1717;0,00592122478644982
"system";1718;0,00876707620473932
"system";1719;0,0224481081961049
"system";1720;0,00432388330470651
"system";1721;0,00155368870558946
"system";1722;0,0261946313638068
"system";1723;0,0113278244871972
"system";1724;0,0148104469590894
"system";1725;0,00715520991918131
"system";1726;0,00294823790293089
"system";1727;-0,00659205376054033
"system";1728;0,00166947789954235
"system";1729;-0,0109778310251486
"system";1730;-0,00383577215859567
"system";1731;-0,00508322353015377
"system";1732;-0,00553923053865983
"system";1733;-0,00976691123220957
"system";1734;-0,00360306793654443
"system";1735;0,0187017939823398
"system";1736;-0,00316541873957862
"system";1737;0,0127692962905095
"system";1738;0,0178172677466217
"system";1739;0,00767089665504585
"system";1740;0,00853441132256569
"system";1741;0,0149348333175543
"system";1742;-0,0160791170572927
"system";1743;0,00123069957101823
"system";1744;0,00183591883213791
"system";1745;-0,00672488458931039
"system";1746;0,00687633638292715
"system";1747;0,0119925720337277
"system";1748;0,000477276677143978
"system";1749;-0,00427985647496727
"system";1750;-0,0114696346343662
"system";1751;0,0022731059192513
"system";1752;-0,00439644568104464
"system";1753;-0,00112358541313452
"system";1754;-0,0179475118629513
"system";1755;-0,0119824920735519
"system";1756;-0,0155429466122229
"system";1757;-0,00434609680211563
"system";1758;-0,00219076607133287
"system";1759;-0,00189731526979701
"system";1760;-0,00934265389373082
"system";1761;0,00959807350444106
"system";1762;-0,0105999005076271
"system";1763;0,0112375051614665
"system";1764;0,0286749416035325
"system";1765;0,0114895992378049
"system";1766;0,0135826133489639
"system";1767;0,0162706822226312
"system";1768;0,0125427846266718
"system";1769;0,0230373159053448
"system";1770;0,0139734498674881
"system";1771;0,0163933102848352
"system";1772;0,0137690880830781
"system";1773;0,00280516394301096
"system";1774;-0,0129574297492252
"system";1775;-0,00931605564084172
"system";1776;-0,0138030766132375
"system";1777;0,000819911428604728
"system";1778;-0,00775574908351907
"system";1779;-0,00454992672562411
"system";1780;-0,00841425959404264
"system";1781;0,0140272951363409
"system";1782;0,0192007222834701
"system";1783;0,00564777363867658
"system";1784;0,00583698372806682
"system";1785;0,00318506235466966
"system";1786;-0,00182258794750485
"system";1787;-0,0110334313598178
"system";1788;-0,0166618355160661
"system";1789;-0,00426255557651452
"system";1790;-0,0103451239696224
"system";1791;-0,00553431628745699
"system";1792;-0,00775683128121732
"system";1793;-0,0117049834318924
"system";1794;-0,0070613562614622
"system";1795;-0,0107553203696978
"system";1796;-0,00421249400023567
"system";1797;-0,00153014572208328
"system";1798;0,0125395046530333
"system";1799;0,00802693538022341
"system";1800;0,0163997617051688
"system";1801;0,0129820243866074
"system";1802;0,00735478517718233
"system";1803;-0,00526947822871635
"system";1804;-0,00685385780546953
"system";1805;-0,0142360365609947
"system";1806;-0,00321207690167181
"system";1807;-0,00168909591325879
"system";1808;-0,0180591383693023
"system";1809;-0,00708668072659489
"system";1810;-0,00298169744501525
"system";1811;0,000664397758467272
"system";1812;-0,00858159759796139
"system";1813;-0,0069335103060305
"system";1814;-0,0156125041036155
"system";1815;-0,00892693475403249
"system";1816;-0,00369984837248284
"system";1817;-0,00703125410256718
"system";1818;0,012373045203457
"system";1819;0,0112789089069831
"system";1820;-0,00192956650853518
"system";1821;0,00607548695167993
"system";1822;0,015921186683018
"system";1823;0,00915907029751394
"system";1824;0,0145535603038365
"system";1825;0,00675795463626125
"system";1826;0,00809750617573818
"system";1827;-0,00362894398476883
"system";1828;-0,0122581090472114
"system";1829;-0,016270046425615
"system";1830;-0,0101825160703396
"system";1831;-0,0175180846035861
"system";1832;-0,0191090624504279
"system";1833;-0,0124299775456499
"system";1834;-0,0159192940319277
"system";1835;0,00272580239466851
"system";1836;0,00886805205221224
"system";1837;0,00669435878705832
"system";1838;0,00447703041482213
"system";1839;0,013638639756168
"system";1840;-0,00652882447024164
"system";1841;-0,016834905987618
"system";1842;-0,0106504704229543
"system";1843;-0,0218612290289758
"system";1844;-0,013628029222405
"system";1845;-0,00975944266388097
"system";1846;-0,0117915200805282
"system";1847;0,0116706758403972
"system";1848;0,0130602662649238
"system";1849;0,0135956661795345
"system";1850;0,00699949281706981
"system";1851;0,00163281553056753
"system";1852;0,0151292113637626
"system";1853;-0,00660156677217456
"system";1854;-0,0009680877442938
"system";1855;-0,00910024605997845
"system";1856;-0,0143905603675807
"system";1857;-0,00793386364203422
"system";1858;-0,0203390490213846
"system";1859;-0,00587216722001506
"system";1860;-0,00806663342972912
"system";1861;-0,0110918004923252
"system";1862;-0,0128703728584101
"system";1863;-0,0152760517326939
"system";1864;-0,0217335021902972
"system";1865;-0,0108607607452998
"system";1866;-0,00741739749472438
"system";1867;-0,0216736230050211
"system";1868;0,00357757251963328
"system";1869;-0,000493910888869395
"system";1870;-0,0129168463134287
